,wimp_mass,sensitivity
0,5.000000000000001,
1,5.053372200498923,
2,5.107314119355063,
3,5.161831837992902,
4,5.2169315027527166,
5,5.2726193255835305,
6,5.328901584743437,
7,5.385784625507426,
8,5.443274860882745,
9,5.5013787723319,
10,5.560102910503382,
11,5.619453895970187,
12,5.67943841997622,
13,5.740063245190671,
14,5.801335206470432,
15,5.863261211630672,
16,5.925848242223613,
17,5.989103354325641,
18,6.053033679332808,
19,6.117646424764823,
20,6.182948875077635,
21,6.24894839248468,9.019578057581341e-45
22,6.315652417786901,8.500144104009549e-45
23,6.383068471211628,7.60365406976184e-45
24,6.451204153260398,6.812769424522807e-45
25,6.520067145565856,6.114046613568377e-45
26,6.5896652117577705,5.4957419921482494e-45
27,6.660006198338312,4.951610249011807e-45
28,6.731098035566666,4.464713304077378e-45
29,6.802948738353099,4.031743744119764e-45
30,6.875566407162553,3.646537630265714e-45
31,6.948959228927899,3.303032577031989e-45
32,7.023135477972933,2.996397300828871e-45
33,7.098103516945225,2.7211146838377185e-45
34,7.173871797758928,2.475757042247518e-45
35,7.250448862547638,2.255853009835533e-45
36,7.3278433446274525,2.0583602267774334e-45
37,7.4060639694702814,1.880771251484347e-45
38,7.485119555687563,1.7209980519041298e-45
39,7.565019016024475,1.5767510604534473e-45
40,7.645771358364759,1.446519327886352e-45
41,7.7273856867462705,1.3288440049777133e-45
42,7.809871202387375,1.222295209023073e-45
43,7.893237204724289,1.1257259837525076e-45
44,7.9774930924595076,1.0381118840491378e-45
45,8.06264836462141,9.584270909733813e-46
46,8.148712621635186,8.859895498882539e-46
47,8.235695566405187,8.200135140582226e-46
48,8.323607005408839,7.598621482711401e-46
49,8.41245684980222,7.049248910791764e-46
50,8.502255116537455,6.547276087410952e-46
51,8.593011929492018,6.0877770093411314e-46
52,8.684737520610117,5.666938074759112e-46
53,8.777442231056218,5.280895586353613e-46
54,8.871136512380945,4.926527401609228e-46
55,8.965830927699367,4.600799663360619e-46
56,9.061536152881887,4.3011219616374146e-46
57,9.158262977757854,4.025125066487304e-46
58,9.256022307332005,3.77067145885684e-46
59,9.354825163013889,3.53584897372243e-46
60,9.454682683860437,3.3189309899592633e-46
61,9.555606127831773,3.1183574621099087e-46
62,9.657606873060445,2.932715424419158e-46
63,9.760696419134195,2.760750925500401e-46
64,9.864886388392422,2.6012752054029712e-46
65,9.970188527236495,2.453292583200483e-46
66,10.076614707454038,2.3158040618413183e-46
67,10.184176927557361,2.187998067600822e-46
68,10.292887314136179,2.0690543028742386e-46
69,10.402758123224755,1.958276503428764e-46
70,10.513801741683663,1.855035472257636e-46
71,10.626030688596279,1.7587382940507394e-46
72,10.739457616680165,1.6688036963143946e-46
73,10.854095313713596,1.5847462175716157e-46
74,10.969956703977175,1.5061810187508702e-46
75,11.087054849711013,1.4314967228145111e-46
76,11.205402952587278,1.3627197971558841e-46
77,11.325014355198617,1.2992054215885209e-46
78,11.445902542562383,1.2386580980788833e-46
79,11.568081143640933,1.1818154667235949e-46
80,11.691563932878173,1.1284307830493502e-46
81,11.81636483175248,1.0782448630796932e-46
82,11.942497910346221,1.0310340978481344e-46
83,12.069977388932012,9.833978731543257e-47
84,12.198817639575918,9.41782890201765e-47
85,12.329033187757764,9.025540059239741e-47
86,12.460638714008738,8.655461849326763e-47
87,12.593649055566477,8.306136720670667e-47
88,12.728079208047827,7.976186878629346e-47
89,12.863944327139444,7.664348379776729e-47
90,13.001259730306462,7.369442800089251e-47
91,13.14004089851935,7.090393157928519e-47
92,13.280303477999318,6.826184314750346e-47
93,13.422063281982172,6.575885757371409e-47
94,13.565336292501213,6.338630502070132e-47
95,13.710138662188948,6.113611964518501e-47
96,13.856486716098221,5.900081945026551e-47
97,14.004396953542669,5.697345392738188e-47
98,14.153886049956862,5.504750459533878e-47
99,14.3049708587763,5.321703285189136e-47
100,14.457668413337469,5.147630092626084e-47
101,14.611995928798184,4.982021127264753e-47
102,14.767970804078432,4.824370276886989e-47
103,14.925610623821932,4.674238244006709e-47
104,15.084933160378624,4.53118372953941e-47
105,15.245956375808335,4.394816094516877e-47
106,15.408698423905827,4.2647698111021264e-47
107,15.573177652247452,4.140679707198202e-47
108,15.739412604259668,4.022232982764984e-47
109,15.907422021309635,3.909121508763484e-47
110,16.077224844818087,3.8010518868500086e-47
111,16.24884021839487,3.6977677318845363e-47
112,16.422287489997085,3.599009638832583e-47
113,16.597586214110507,3.504542261857326e-47
114,16.774756153954026,3.414148787329174e-47
115,16.953817283707906,3.32761193353685e-47
116,17.134789790765534,3.2447387457400457e-47
117,17.31769407800946,3.1653514525984664e-47
118,17.50255076611156,3.089267482153647e-47
119,17.689380695857853,3.0163283277322436e-47
120,17.878204930498068,2.9463792843542617e-47
121,18.069044758120338,2.87927399470508e-47
122,18.261921694051217,2.8148792238099584e-47
123,18.45685748328132,2.7530637819988224e-47
124,18.653874102916873,2.6937089170519544e-47
125,18.852993764657366,2.6366974860151173e-47
126,19.05423891729982,2.5819210939819574e-47
127,19.257632249269506,2.529278296027148e-47
128,19.46319669117802,2.4786721354451237e-47
129,19.670955418408308,2.4300098920173814e-47
130,19.88093185372765,2.3832052553703075e-47
131,20.09314966992815,2.3381768545694456e-47
132,20.307632792495806,2.294847406539869e-47
133,20.52440540230772,2.253142214356167e-47
134,20.743491938358343,2.2129920805264065e-47
135,20.96491710051471,2.174332710595617e-47
136,21.188705852301098,2.1371032946659258e-47
137,21.414883423713437,2.1012413714827916e-47
138,21.643475314063732,2.06669029115033e-47
139,21.874507294854865,2.0333971682971037e-47
140,22.10800541268609,2.0013106414371976e-47
141,22.343995992189516,1.9703825277015006e-47
142,22.58250563899796,1.9405663352501293e-47
143,22.8235612427445,1.9118202683296077e-47
144,23.067189980093925,1.8841059343051853e-47
145,23.313419317806794,1.857379083230874e-47
146,23.562277015835868,1.8316050124668276e-47
147,23.813791130455943,1.8067463656650296e-47
148,24.06799001742676,1.7827680762352928e-47
149,24.32490233519,1.7596387915251017e-47
150,24.58455704810008,1.7373281942091215e-47
151,24.846983429689768,1.7158082555084648e-47
152,25.112211065970325,1.6950510911003372e-47
153,25.380269858767168,1.6750275399097602e-47
154,25.651190029090937,1.6557130630053671e-47
155,25.925002120544654,1.6370837227081823e-47
156,26.201737002767192,1.6191183996292146e-47
157,26.481425874913533,1.6017933692856562e-47
158,26.764100269172175,1.5850879667648773e-47
159,27.049792054320076,1.5689816102437157e-47
160,27.338533439315555,1.5534545733176775e-47
161,27.630356976929466,1.538489991957932e-47
162,27.925295567415372,1.5240694166035852e-47
163,28.223382462218506,1.5101760955449048e-47
164,28.524651267724774,1.496796711928391e-47
165,28.829135949049327,1.483914933955005e-47
166,29.13687083386601,1.4715147931739058e-47
167,29.44789061627725,1.4595820653658773e-47
168,29.762230360725717,1.4481032435923276e-47
169,30.07992550594725,1.4370674386917306e-47
170,30.401011868966478,1.4264615418848454e-47
171,30.725525649134592,1.4162741333543913e-47
172,31.053503432210668,1.4064931265153974e-47
173,31.38498219448625,1.3971080718809916e-47
174,31.71999930695409,1.3881093526368732e-47
175,32.05859253952137,1.379486508827708e-47
176,32.40080006526789,1.3712296718987091e-47
177,32.746660464749674,1.3633317017799522e-47
178,33.096212730348626,1.3557816780438383e-47
179,33.44949627066847,1.3485713732664522e-47
180,33.806550914977656,1.3416936674990439e-47
181,34.16741691769992,1.3351398528168475e-47
182,34.53213496295224,1.328904782181112e-47
183,34.90074616913196,1.3229802741854744e-47
184,35.27329209355212,1.3173588389742989e-47
185,35.64981473712696,1.3120343187041951e-47
186,36.03035654910681,1.307001128001542e-47
187,36.414960431864145,1.3022523015414278e-47
188,36.8036697457301,1.29778254478544e-47
189,37.196528313883135,1.293585978434106e-47
190,37.593580427289616,1.2896589916337743e-47
191,37.99487084969714,1.2859950122302942e-47
192,38.40044482268128,1.2825889663358166e-47
193,38.810348070746066,1.2794368992611666e-47
194,39.22462680647902,1.2765338805001486e-47
195,39.643327735761176,1.2738754505640953e-47
196,40.06649806303268,1.2714589098874558e-47
197,40.49418549661465,1.2692794042971992e-47
198,40.92643825408784,1.2673326663975732e-47
199,41.363305067728604,1.2656154358260573e-47
200,41.804835190003196,1.2641238222875839e-47
201,42.251078399120225,1.2628551949962485e-47
202,42.702085004642946,1.2618059528830006e-47
203,43.157905853160884,1.2609732152455914e-47
204,43.6185923340226,1.2603538852363319e-47
205,44.08419638512902,1.2599441570569528e-47
206,44.55477049878923,1.2597436959803812e-47
207,45.03036772763819,1.2597486194805478e-47
208,45.51104169061813,1.259955564512155e-47
209,45.99684657902342,1.2603632523769491e-47
210,46.48783716261018,1.2609695765969512e-47
211,46.98406879577099,1.261771282317474e-47
212,47.485597423775594,1.2627667161186015e-47
213,47.99247958907816,1.263954803985363e-47
214,48.5047724376919,1.2653324075329588e-47
215,49.02253372563173,1.2668983892959053e-47
216,49.54582182542562,1.2686514363545656e-47
217,50.074695732695744,1.2705891208571117e-47
