,wimp_mass,sensitivity
0,5.000000000000001,
1,5.053372200498923,
2,5.107314119355063,
3,5.161831837992902,
4,5.2169315027527166,
5,5.2726193255835305,
6,5.328901584743437,
7,5.385784625507426,
8,5.443274860882745,
9,5.5013787723319,
10,5.560102910503382,
11,5.619453895970187,
12,5.67943841997622,
13,5.740063245190671,
14,5.801335206470432,
15,5.863261211630672,
16,5.925848242223613,
17,5.989103354325641,
18,6.053033679332808,
19,6.117646424764823,8.99554185411541e-45
20,6.182948875077635,8.006670242870084e-45
21,6.24894839248468,6.764683543186005e-45
22,6.315652417786901,6.375108078007169e-45
23,6.383068471211628,5.702740552321386e-45
24,6.451204153260398,5.109577068392101e-45
25,6.520067145565856,4.58553496017629e-45
26,6.5896652117577705,4.121806494111188e-45
27,6.660006198338312,3.7137076867588604e-45
28,6.731098035566666,3.3485349780580284e-45
29,6.802948738353099,3.0238078080898234e-45
30,6.875566407162553,2.734903222699283e-45
31,6.948959228927899,2.4772744327739922e-45
32,7.023135477972933,2.2472979756216526e-45
33,7.098103516945225,2.040836012878287e-45
34,7.173871797758928,1.856817781685644e-45
35,7.250448862547638,1.6918897573766475e-45
36,7.3278433446274525,1.5437701700830748e-45
37,7.4060639694702814,1.410578438613258e-45
38,7.485119555687563,1.2907485389280952e-45
39,7.565019016024475,1.1825632953400846e-45
40,7.645771358364759,1.0848894959147608e-45
41,7.7273856867462705,9.966330037332858e-46
42,7.809871202387375,9.167214067673055e-46
43,7.893237204724289,8.442944878143796e-46
44,7.9774930924595076,7.785839130368533e-46
45,8.06264836462141,7.188203182300352e-46
46,8.148712621635186,6.644921624161908e-46
47,8.235695566405187,6.1501013554366644e-46
48,8.323607005408839,5.698966112033546e-46
49,8.41245684980222,5.286936683093825e-46
50,8.502255116537455,4.91045706555821e-46
51,8.593011929492018,4.5658327570058474e-46
52,8.684737520610117,4.250203556069329e-46
53,8.777442231056218,3.960671689765215e-46
54,8.871136512380945,3.6948955512069235e-46
55,8.965830927699367,3.4505997475204644e-46
56,9.061536152881887,3.225841471228063e-46
57,9.158262977757854,3.018843799865479e-46
58,9.256022307332005,2.8280035941426366e-46
59,9.354825163013889,2.651886730291821e-46
60,9.454682683860437,2.4891982424694402e-46
61,9.555606127831773,2.3387680965824358e-46
62,9.657606873060445,2.1995365683143718e-46
63,9.760696419134195,2.070563194125299e-46
64,9.864886388392422,1.9509564040522613e-46
65,9.970188527236495,1.8399694374005997e-46
66,10.076614707454038,1.736853046380978e-46
67,10.184176927557361,1.6409985507006138e-46
68,10.292887314136179,1.5517907271556784e-46
69,10.402758123224755,1.468707377571575e-46
70,10.513801741683663,1.3912766041932297e-46
71,10.626030688596279,1.3190537205380546e-46
72,10.739457616680165,1.2516027722357978e-46
73,10.854095313713596,1.1885596631787122e-46
74,10.969956703977175,1.1296357640631535e-46
75,11.087054849711013,1.0736225421108809e-46
76,11.205402952587278,1.022039847866914e-46
77,11.325014355198617,9.744040661913916e-47
78,11.445902542562383,9.289935735591625e-47
79,11.568081143640933,8.863616000426974e-47
80,11.691563932878173,8.463230872870125e-47
81,11.81636483175248,8.086836473097693e-47
82,11.942497910346221,7.732755733861013e-47
83,12.069977388932012,7.375484048657444e-47
84,12.198817639575918,7.06337167651324e-47
85,12.329033187757764,6.769155044429808e-47
86,12.460638714008738,6.491596386995074e-47
87,12.593649055566477,6.229602540502999e-47
88,12.728079208047827,5.982140158972e-47
89,12.863944327139444,5.748261284832541e-47
90,13.001259730306462,5.527082100066941e-47
91,13.14004089851935,5.317794868446392e-47
92,13.280303477999318,5.119638236062764e-47
93,13.422063281982172,4.9319143180285555e-47
94,13.565336292501213,4.753972876552598e-47
95,13.710138662188948,4.585208973388872e-47
96,13.856486716098221,4.425061458769907e-47
97,14.004396953542669,4.273009044553646e-47
98,14.153886049956862,4.1285628446504056e-47
99,14.3049708587763,3.99127746389185e-47
100,14.457668413337469,3.8607225694695635e-47
101,14.611995928798184,3.7365158454485674e-47
102,14.767970804078432,3.6182777076652416e-47
103,14.925610623821932,3.5056786830050273e-47
104,15.084933160378624,3.3983877971545573e-47
105,15.245956375808335,3.2961120708876613e-47
106,15.408698423905827,3.1985773583265914e-47
107,15.573177652247452,3.1055097803986508e-47
108,15.739412604259668,3.016674737073736e-47
109,15.907422021309635,2.9318411315726123e-47
110,16.077224844818087,2.8507889151375027e-47
111,16.24884021839487,2.7733257989134e-47
112,16.422287489997085,2.6992572291244356e-47
113,16.597586214110507,2.6284066963929935e-47
114,16.774756153954026,2.560611590496876e-47
115,16.953817283707906,2.4957089501526343e-47
116,17.134789790765534,2.433554059305035e-47
117,17.31769407800946,2.374013589448847e-47
118,17.50255076611156,2.316950611615233e-47
119,17.689380695857853,2.262246245799181e-47
120,17.878204930498068,2.2097844632656962e-47
121,18.069044758120338,2.159455496028809e-47
122,18.261921694051217,2.1111594178574683e-47
123,18.45685748328132,2.0647978364991154e-47
124,18.653874102916873,2.0202816877889639e-47
125,18.852993764657366,1.9775231145113366e-47
126,19.05423891729982,1.9364408204864667e-47
127,19.257632249269506,1.8969587220203588e-47
128,19.46319669117802,1.8590041015838433e-47
129,19.670955418408308,1.822507419013035e-47
130,19.88093185372765,1.787403941527731e-47
131,20.09314966992815,1.7536326409270816e-47
132,20.307632792495806,1.7211355549049009e-47
133,20.52440540230772,1.6898566607671236e-47
134,20.743491938358343,1.6597440603948039e-47
135,20.96491710051471,1.6307495329467122e-47
136,21.188705852301098,1.6028274709994433e-47
137,21.414883423713437,1.575931028612094e-47
