,wimp_mass,sensitivity
0,5.000000000000001,
1,5.107531910343094,
2,5.217376443034595,
3,5.329583334214308,
4,5.444203389666464,
5,5.5612885078239,
6,5.680891703266979,
7,5.803067130727886,
8,5.927870109611163,
9,6.055357149041605,
10,6.185585973450835,7.946077270523052e-45
11,6.318615548714158,6.316194877707431e-45
12,6.454506108849521,5.061462554253345e-45
13,6.593319183290672,4.085578403883375e-45
14,6.735117624746874,3.3219833755167904e-45
15,6.879965637661767,2.7154711596026663e-45
16,7.027928807284289,2.2324601634603605e-45
17,7.179074129364799,1.8447195584387637e-45
18,7.333470040489854,1.5330157375153957e-45
19,7.491186449069398,1.2806205138611574e-45
20,7.6522947669903445,1.0751401166210325e-45
21,7.816867941950928,9.073765212027338e-46
22,7.984980490490464,7.698888640927612e-46
23,8.156708531729418,6.568294871807484e-46
24,8.332129821835153,5.637217457527959e-46
25,8.511323789228873,4.8684976303403255e-46
26,8.694371570549754,4.20907815903696e-46
27,8.881356047392533,3.6518204377878415e-46
28,9.072361883835192,3.1895169918935362e-46
29,9.267475564773726,2.806280001055212e-46
30,9.46678543508134,2.461220222780334e-46
31,9.670381739609834,2.1741432928800014e-46
32,9.878356664051276,1.9357292088979167e-46
33,10.09080437667845,1.7165234489580969e-46
34,10.307821070982985,1.5356279151130047e-46
35,10.529505009230506,1.3767780247723431e-46
36,10.755956566952449,1.237226470008533e-46
37,10.987278278394799,1.1193385987472625e-46
38,11.223574882944195,1.0100749918760407e-46
39,11.464953372552543,9.211237789587227e-47
40,11.711523040181559,8.36482877787311e-47
41,11.96339552928913,7.66532777017662e-47
42,12.22068488438003,6.982981896482032e-47
43,12.483507602643703,6.430071043025107e-47
44,12.751982686702663,5.918858673554061e-47
45,13.026231698495303,5.468027281732779e-47
46,13.306378814317492,5.07600552324288e-47
47,13.59255088104798,4.700637245015432e-47
48,13.884877473582941,4.386772626599138e-47
49,14.18349095350577,4.087516462214952e-47
50,14.488526529018666,3.819149395767026e-47
51,14.800122316163055,3.591451704963667e-47
52,15.11841940135675,3.3645633259056366e-47
53,15.443561905275951,3.165023842725083e-47
54,15.775697048111184,2.993677431214674e-47
55,16.11497521622664,2.824959441420165e-47
56,16.461550030253125,2.6712333888504053e-47
57,16.815578414645437,2.537920261719588e-47
58,17.17722066873562,2.417391769259658e-47
59,17.546640539314428,2.294991563159835e-47
60,17.924005294773632,2.1879717760763099e-47
61,18.309485800842975,2.0938979167234976e-47
62,18.703256597955857,2.008164953190012e-47
63,19.105495980278913,1.9196383641649368e-47
64,19.516386076441254,1.8413466542844356e-47
65,19.936112931999865,1.771801514822306e-47
66,20.364866593678578,1.7097798645732047e-47
67,20.802841195418686,1.6496345764388792e-47
68,21.250235046280164,1.5898262188628318e-47
69,21.70725072023342,1.536276401792766e-47
70,22.174095147882056,1.4881738418708739e-47
71,22.650979710158317,1.4448350233094368e-47
72,23.138120334033506,1.4056894122702624e-47
73,23.63573759028691,1.366296662160817e-47
74,24.14405679337724,1.3276853792539681e-47
75,24.663308103462033,1.292745335786008e-47
76,25.193726630611152,1.2610682211036114e-47
77,25.735552541261402,1.232294795907357e-47
78,26.289031166960786,1.2061233047694323e-47
79,26.854413115451276,1.1822892366728965e-47
80,27.431954384140703,1.1605614214117096e-47
81,28.021916476014948,1.138550340883608e-47
82,28.624566518043036,1.1168019949233864e-47
83,29.240177382128667,1.0970184730057538e-47
84,29.869027808662917,1.0790182206118479e-47
85,30.511402532734227,1.0626494291880728e-47
86,31.16759241305262,1.0477737586073037e-47
87,31.837894563646703,1.0342712571774322e-47
88,32.522612488392895,1.0220350586907156e-47
89,33.22205621843791,1.0109717780555252e-47
90,33.936542452576774,1.0009964132161865e-47
91,34.666394700649775,9.920364711823731e-48
92,35.411943430023484,9.840261383441979e-48
93,36.173526215221884,9.769064386174495e-48
94,36.95148789077565,9.70625014942806e-48
95,37.74618070735862,9.651366886609747e-48
96,38.557964491282185,9.603994033865683e-48
97,39.38720680741992,9.563765759047898e-48
98,40.234283125636004,9.52817633290887e-48
99,41.099576990792926,9.495774650926749e-48
100,41.983480196415535,9.470958021589284e-48
101,42.88639296208992,9.453452323238729e-48
102,43.80872411467754,9.443013633336334e-48
103,44.75089127342651,9.439433543772841e-48
104,45.71332103906405,9.442529613201135e-48
105,46.6964491869556,9.452162271875987e-48
106,47.70072086441809,9.468193536121976e-48
107,48.72659079227678,9.49053207123272e-48
108,49.77452347075674,9.519113079742758e-48
109,50.844993389802276,9.551655340644263e-48
110,51.938485243919764,9.585529961273152e-48
111,53.05549415164083,9.624452039136345e-48
112,54.19652587970534,9.668429877617562e-48
113,55.36209707206608,9.717456157471387e-48
114,56.552735483817905,9.77155810874694e-48
115,57.76898022015843,9.830774919483736e-48
116,59.01138198048765,9.895154421047276e-48
117,60.28050330775717,9.964754122947043e-48
118,61.57691884318245,1.0039657203195948e-47
119,62.90121558643227,1.0119948681864116e-47
120,64.25399316141466,1.020572964296284e-47
121,65.63586408777846,1.0297122259644527e-47
122,67.0474540582541,1.0394248691950133e-47
123,68.4894022219591,1.0497261349767513e-47
124,69.96236147379587,1.0606312447188716e-47
125,71.46699875007414,1.0721582719702506e-47
126,73.00399533049075,1.0843257335346955e-47
127,74.57404714660389,1.0971546057403198e-47
128,76.17786509694194,1.1106666915145157e-47
129,77.8161753688885,1.1248869137343572e-47
130,79.48971976749047,1.1398403309474296e-47
131,81.19925605133757,1.1548419893686458e-47
132,82.94555827566516,1.1684953851817923e-47
